ros_time_sec,fx,fy,fz,mx,my,mz,ee_x,ee_y,ee_z,ee_qx,ee_qy,ee_qz,ee_qw,tag_visible,tag_id,tag_roll(rad),tag_pitch(rad),tag_yaw(rad),tag_tx(m),tag_ty(m),tag_tz(m),fw_contact,ft_trigger
1765831853.250209,0.00454,0.01710,0.00676,-0.00025,0.00049,-0.00025,0.51702,-0.00059,0.14150,0.00082,0.70671,-0.00015,0.70750,1,0,-3.06660,0.01046,0.02407,0.10442,0.06072,0.76231,0,0
1765831853.252175,-0.01242,-0.02187,-0.01481,-0.00006,0.00035,0.00003,0.51702,-0.00059,0.14150,0.00082,0.70671,-0.00015,0.70750,1,0,-3.06660,0.01046,0.02407,0.10442,0.06072,0.76231,0,0
1765831853.254189,0.00481,0.00217,-0.00787,-0.00064,0.00038,0.00015,0.51702,-0.00059,0.14150,0.00082,0.70671,-0.00015,0.70750,1,0,-3.06660,0.01046,0.02407,0.10442,0.06072,0.76231,0,0
1765831853.256175,-0.00349,0.00345,-0.02302,-0.00019,-0.00079,-0.00026,0.51702,-0.00059,0.14150,0.00082,0.70671,-0.00015,0.70750,1,0,-3.06660,0.01046,0.02407,0.10442,0.06072,0.76231,0,0
1765831853.258204,0.00931,0.00994,-0.01558,-0.00077,-0.00031,0.00014,0.51702,-0.00059,0.14150,0.00082,0.70671,-0.00015,0.70750,1,0,-3.06660,0.01046,0.02407,0.10442,0.06072,0.76231,0,0
1765831853.260172,0.00854,0.00987,0.00714,-0.00011,0.00007,0.00015,0.51702,-0.00059,0.14150,0.00082,0.70671,-0.00015,0.70750,1,0,-3.06660,0.01046,0.02407,0.10442,0.06072,0.76231,0,0
1765831853.262213,0.00327,0.01682,0.00699,0.00041,0.00090,0.00055,0.51702,-0.00059,0.14150,0.00082,0.70671,-0.00015,0.70750,1,0,-3.06660,0.01046,0.02407,0.10442,0.06072,0.76231,0,0
1765831853.264225,-0.00376,0.01259,0.02240,-0.00052,-0.00003,0.00031,0.51702,-0.00059,0.14150,0.00082,0.70671,-0.00015,0.70750,1,0,-3.06485,0.01266,0.02457,0.10444,0.06073,0.76248,0,0
1765831853.266207,-0.00082,0.00529,-0.02324,0.00092,0.00032,-0.00013,0.51702,-0.00059,0.14150,0.00082,0.70671,-0.00015,0.70750,1,0,-3.06485,0.01266,0.02457,0.10444,0.06073,0.76248,0,0
1765831853.268226,0.01150,-0.00007,0.02291,-0.00285,-0.00096,0.00044,0.51702,-0.00059,0.14150,0.00082,0.70671,-0.00015,0.70750,1,0,-3.06485,0.01266,0.02457,0.10444,0.06073,0.76248,0,0
1765831853.270219,0.00924,-0.00021,-0.00766,-0.00089,-0.00005,0.00041,0.51702,-0.00059,0.14150,0.00082,0.70671,-0.00015,0.70750,1,0,-3.06485,0.01266,0.02457,0.10444,0.06073,0.76248,0,0
1765831853.272250,-0.00037,0.00519,-0.00044,0.00048,0.00031,-0.00012,0.51702,-0.00059,0.14150,0.00082,0.70671,-0.00015,0.70750,1,0,-3.06485,0.01266,0.02457,0.10444,0.06073,0.76248,0,0
1765831853.274202,0.01648,0.00477,0.00707,0.00048,0.00036,-0.00013,0.51702,-0.00059,0.14150,0.00082,0.70671,-0.00015,0.70750,1,0,-3.06485,0.01266,0.02457,0.10444,0.06073,0.76248,0,0
1765831853.276211,-0.00021,-0.02181,0.04623,-0.00334,-0.00119,0.00008,0.51702,-0.00059,0.14150,0.00082,0.70671,-0.00015,0.70750,1,0,-3.06485,0.01266,0.02457,0.10444,0.06073,0.76248,0,0
1765831853.278225,0.01333,0.00721,-0.01563,-0.00058,0.00002,-0.00000,0.51702,-0.00059,0.14150,0.00082,0.70671,-0.00015,0.70750,1,0,-3.06485,0.01266,0.02457,0.10444,0.06073,0.76248,0,0
1765831853.280216,-0.01271,-0.00156,-0.01512,0.00018,-0.00042,0.00029,0.51702,-0.00059,0.14150,0.00082,0.70671,-0.00015,0.70750,1,0,-3.06485,0.01266,0.02457,0.10444,0.06073,0.76248,0,0
1765831853.282195,-0.01136,-0.01167,0.06089,-0.00081,-0.00019,-0.00018,0.51702,-0.00059,0.14150,0.00082,0.70671,-0.00015,0.70750,1,0,-3.06485,0.01266,0.02457,0.10444,0.06073,0.76248,0,0
1765831853.284209,0.00827,0.00490,-0.00807,0.00026,0.00033,-0.00013,0.51702,-0.00059,0.14150,0.00082,0.70671,-0.00015,0.70750,1,0,-3.06485,0.01266,0.02457,0.10444,0.06073,0.76248,0,0
1765831853.286205,0.01288,0.00241,-0.02324,0.00001,0.00015,-0.00028,0.51702,-0.00059,0.14150,0.00082,0.70671,-0.00015,0.70750,1,0,-3.06485,0.01266,0.02457,0.10444,0.06073,0.76248,0,0
1765831853.288210,-0.00820,0.00493,-0.02302,-0.00039,0.00041,0.00028,0.51702,-0.00059,0.14150,0.00082,0.70671,-0.00015,0.70750,1,0,-3.06485,0.01266,0.02457,0.10444,0.06073,0.76248,0,0
1765831853.290198,-0.00407,0.00325,0.01488,0.00024,-0.00028,-0.00023,0.51702,-0.00059,0.14150,0.00082,0.70671,-0.00015,0.70750,1,0,-3.06485,0.01266,0.02457,0.10444,0.06073,0.76248,0,0
1765831853.292229,-0.00777,-0.00004,-0.01558,-0.00046,0.00065,-0.00039,0.51702,-0.00059,0.14150,0.00082,0.70671,-0.00015,0.70750,1,0,-3.06485,0.01266,0.02457,0.10444,0.06073,0.76248,0,0
1765831853.294210,-0.02386,-0.00877,0.05321,-0.00078,-0.00029,-0.00044,0.51702,-0.00059,0.14150,0.00082,0.70671,-0.00015,0.70750,1,0,-3.06485,0.01266,0.02457,0.10444,0.06073,0.76248,0,0
1765831853.296216,-0.00563,-0.00199,-0.03067,0.00149,0.00051,-0.00013,0.51702,-0.00059,0.14150,0.00082,0.70671,-0.00015,0.70750,1,0,-3.06485,0.01266,0.02457,0.10444,0.06073,0.76248,0,0
1765831853.298236,0.00502,0.01274,0.01467,-0.00052,-0.00040,-0.00011,0.51702,-0.00059,0.14150,0.00082,0.70671,-0.00015,0.70750,1,0,-3.06485,0.01266,0.02457,0.10444,0.06073,0.76248,0,0
