ros_time_sec,fx,fy,fz,mx,my,mz,ee_x,ee_y,ee_z,ee_qx,ee_qy,ee_qz,ee_qw,tag_visible,tag_id,tag_qx,tag_qy,tag_qz,tag_qw,tag_x,tag_y,tag_z,fw_contact,ft_trigger
1769105650.411497,-0.01750,0.03782,-0.01549,0.00036,0.00049,-0.00032,0.51712,-0.00033,0.28012,0.00026,0.70829,-0.00024,0.70592,1,3,0.99960,0.01065,-0.00634,-0.02532,0.08417,0.08313,0.63557,0,0
1769105650.413393,0.01265,0.07816,-0.00802,-0.00005,-0.00117,-0.00209,0.51712,-0.00033,0.28012,0.00026,0.70829,-0.00024,0.70592,1,3,0.99960,0.01065,-0.00634,-0.02532,0.08417,0.08313,0.63557,0,0
1769105650.415374,-0.00222,0.06874,-0.01782,0.00021,-0.00041,-0.00171,0.51712,-0.00033,0.28012,0.00026,0.70829,-0.00024,0.70592,1,3,0.99960,0.01065,-0.00634,-0.02532,0.08417,0.08313,0.63557,0,0
1769105650.417387,-0.01733,0.04128,-0.01646,0.00023,0.00179,-0.00188,0.51712,-0.00033,0.28012,0.00026,0.70829,-0.00024,0.70592,1,3,0.99960,0.01065,-0.00634,-0.02532,0.08417,0.08313,0.63557,0,0
1769105650.419400,0.02034,0.04325,-0.00711,-0.00001,-0.00007,-0.00179,0.51712,-0.00033,0.28012,0.00026,0.70829,-0.00024,0.70592,1,3,0.99960,0.01065,-0.00634,-0.02532,0.08417,0.08313,0.63557,0,0
1769105650.421432,0.01299,0.05032,-0.01209,0.00051,0.00097,-0.00174,0.51712,-0.00033,0.28012,0.00026,0.70829,-0.00024,0.70592,1,3,0.99960,0.01065,-0.00634,-0.02532,0.08417,0.08313,0.63557,0,0
1769105650.423393,-0.02500,0.05112,-0.01260,0.00048,0.00009,-0.00149,0.51712,-0.00033,0.28012,0.00026,0.70829,-0.00024,0.70592,1,3,0.99960,0.01065,-0.00634,-0.02532,0.08417,0.08313,0.63557,0,0
1769105650.425404,-0.00239,0.06303,-0.01075,0.00062,0.00055,-0.00088,0.51712,-0.00033,0.28012,0.00026,0.70829,-0.00024,0.70592,1,3,0.99960,0.01065,-0.00634,-0.02532,0.08417,0.08313,0.63557,0,0
1769105650.427456,0.01260,0.06085,0.00165,0.00050,-0.00127,-0.00150,0.51712,-0.00033,0.28012,0.00026,0.70829,-0.00024,0.70592,1,3,0.99960,0.01065,-0.00634,-0.02532,0.08417,0.08313,0.63557,0,0
1769105650.429363,0.01302,0.03430,-0.01131,0.00013,0.00054,-0.00231,0.51712,-0.00033,0.28012,0.00026,0.70829,-0.00024,0.70592,1,3,0.99960,0.01065,-0.00634,-0.02532,0.08417,0.08313,0.63557,0,0
