ros_time_sec,fx,fy,fz,mx,my,mz,ee_x,ee_y,ee_z,ee_qx,ee_qy,ee_qz,ee_qw,tag_visible,tag_id,tag_qx,tag_qy,tag_qz,tag_qw,tag_x,tag_y,tag_z,fw_contact,ft_trigger
1769889374.803439,-0.04070,0.00050,0.00146,-0.00038,0.00248,0.00134,0.56700,-0.00033,0.47449,0.00022,0.70856,-0.00020,0.70565,1,2,0.99815,-0.00558,0.00062,-0.06049,0.07534,-0.10978,0.59245,0,0
1769889374.805433,-0.00983,-0.00557,-0.00154,-0.00061,0.00113,-0.00138,0.56700,-0.00033,0.47449,0.00022,0.70856,-0.00020,0.70565,1,2,0.99838,-0.00540,0.00185,-0.05661,0.07532,-0.10974,0.59224,0,0
1769889374.807435,0.00534,-0.01365,-0.00305,-0.00019,0.00002,0.00037,0.56700,-0.00033,0.47449,0.00022,0.70856,-0.00020,0.70565,1,2,0.99838,-0.00540,0.00185,-0.05661,0.07532,-0.10974,0.59224,0,0
1769889374.809446,0.04355,-0.00606,0.00437,0.00024,-0.00316,-0.00112,0.56700,-0.00033,0.47449,0.00022,0.70856,-0.00020,0.70565,1,2,0.99838,-0.00540,0.00185,-0.05661,0.07532,-0.10974,0.59224,0,0
1769889374.811443,-0.00269,0.01011,0.01235,-0.00022,0.00174,-0.00056,0.56700,-0.00033,0.47449,0.00022,0.70856,-0.00020,0.70565,1,2,0.99838,-0.00540,0.00185,-0.05661,0.07532,-0.10974,0.59224,0,0
1769889374.813447,0.00526,0.01592,0.00408,0.00018,-0.00010,-0.00037,0.56700,-0.00033,0.47449,0.00022,0.70856,-0.00020,0.70565,1,2,0.99838,-0.00540,0.00185,-0.05661,0.07532,-0.10974,0.59224,0,0
1769889374.815456,-0.01771,0.01110,-0.00310,-0.00064,0.00090,0.00007,0.56700,-0.00033,0.47449,0.00022,0.70856,-0.00020,0.70565,1,2,0.99838,-0.00540,0.00185,-0.05661,0.07532,-0.10974,0.59224,0,0
1769889374.817439,-0.01022,-0.00601,0.00229,-0.00075,0.00118,0.00014,0.56700,-0.00033,0.47449,0.00022,0.70856,-0.00020,0.70565,1,2,0.99838,-0.00540,0.00185,-0.05661,0.07532,-0.10974,0.59224,0,0
1769889374.819447,-0.00980,0.01158,-0.00747,-0.00049,0.00063,-0.00082,0.56700,-0.00033,0.47449,0.00022,0.70856,-0.00020,0.70565,1,2,0.99838,-0.00540,0.00185,-0.05661,0.07532,-0.10974,0.59224,0,0
1769889374.821447,0.01290,0.02624,0.01349,0.00072,-0.00217,-0.00100,0.56700,-0.00033,0.47449,0.00022,0.70856,-0.00020,0.70565,1,2,0.99838,-0.00540,0.00185,-0.05661,0.07532,-0.10974,0.59224,0,0
1769889374.823438,0.02837,-0.00306,0.00635,0.00076,-0.00248,-0.00051,0.56700,-0.00033,0.47449,0.00022,0.70856,-0.00020,0.70565,1,2,0.99838,-0.00540,0.00185,-0.05661,0.07532,-0.10974,0.59224,0,0
1769889374.825462,-0.03264,-0.00238,-0.00599,0.00004,0.00108,0.00088,0.56700,-0.00033,0.47449,0.00022,0.70856,-0.00020,0.70565,1,2,0.99838,-0.00540,0.00185,-0.05661,0.07532,-0.10974,0.59224,0,0
1769889374.827454,-0.03265,-0.01528,-0.00847,-0.00009,0.00127,0.00141,0.56700,-0.00033,0.47449,0.00022,0.70856,-0.00020,0.70565,1,2,0.99838,-0.00540,0.00185,-0.05661,0.07532,-0.10974,0.59224,0,0
1769889374.829468,0.01308,0.00916,-0.00147,0.00034,-0.00192,-0.00003,0.56700,-0.00033,0.47449,0.00022,0.70856,-0.00020,0.70565,1,2,0.99838,-0.00540,0.00185,-0.05661,0.07532,-0.10974,0.59224,0,0
1769889374.831506,-0.01814,-0.00276,0.01428,-0.00050,0.00176,0.00060,0.56700,-0.00033,0.47449,0.00022,0.70856,-0.00020,0.70565,1,2,0.99838,-0.00540,0.00185,-0.05661,0.07532,-0.10974,0.59224,0,0
1769889374.833467,0.00498,0.00743,0.01337,0.00032,-0.00043,0.00049,0.56700,-0.00033,0.47449,0.00022,0.70856,-0.00020,0.70565,1,2,0.99838,-0.00540,0.00185,-0.05661,0.07532,-0.10974,0.59224,0,0
1769889374.835444,-0.00205,-0.00692,-0.00200,0.00020,0.00179,-0.00072,0.56700,-0.00033,0.47449,0.00022,0.70856,-0.00020,0.70565,1,2,0.99838,-0.00540,0.00185,-0.05661,0.07532,-0.10974,0.59224,0,0
1769889374.837470,-0.02487,0.00171,-0.01216,-0.00036,0.00188,-0.00044,0.56700,-0.00033,0.47449,0.00022,0.70856,-0.00020,0.70565,1,2,0.99838,-0.00540,0.00185,-0.05661,0.07532,-0.10974,0.59224,0,0
1769889374.839448,-0.01767,-0.00209,0.00476,-0.00022,0.00121,-0.00016,0.56700,-0.00033,0.47449,0.00022,0.70856,-0.00020,0.70565,1,2,0.99838,-0.00540,0.00185,-0.05661,0.07532,-0.10974,0.59224,0,0
1769889374.841449,-0.00300,0.02415,0.01339,-0.00051,0.00023,0.00040,0.56700,-0.00033,0.47449,0.00022,0.70856,-0.00020,0.70565,1,2,0.99838,-0.00540,0.00185,-0.05661,0.07532,-0.10974,0.59224,0,0
1769889374.843454,-0.02555,-0.00793,0.01224,-0.00023,0.00261,0.00042,0.56700,-0.00033,0.47449,0.00022,0.70856,-0.00020,0.70565,1,2,0.99838,-0.00540,0.00185,-0.05661,0.07532,-0.10974,0.59224,0,0
1769889374.845483,-0.05574,-0.01540,0.00181,-0.00038,0.00161,0.00102,0.56700,-0.00033,0.47449,0.00022,0.70856,-0.00020,0.70565,1,2,0.99838,-0.00540,0.00185,-0.05661,0.07532,-0.10974,0.59224,0,0
1769889374.847464,0.01341,-0.01459,-0.01792,0.00022,0.00072,0.00065,0.56700,-0.00033,0.47449,0.00022,0.70856,-0.00020,0.70565,1,2,0.99838,-0.00540,0.00185,-0.05661,0.07532,-0.10974,0.59224,0,0
1769889374.849474,0.02786,-0.01508,0.01856,0.00023,-0.00299,-0.00001,0.56700,-0.00033,0.47449,0.00022,0.70856,-0.00020,0.70565,1,2,0.99838,-0.00540,0.00185,-0.05661,0.07532,-0.10974,0.59224,0,0
1769889374.851467,-0.01810,0.00338,0.02603,0.00017,-0.00050,0.00015,0.56700,-0.00033,0.47449,0.00022,0.70856,-0.00020,0.70565,1,2,0.99838,-0.00540,0.00185,-0.05661,0.07532,-0.10974,0.59224,0,0
