ros_time_sec,fx,fy,fz,mx,my,mz,ee_x,ee_y,ee_z,ee_qx,ee_qy,ee_qz,ee_qw,tag_visible,tag_id,tag_roll(rad),tag_pitch(rad),tag_yaw(rad),tag_tx(m),tag_ty(m),tag_tz(m),fw_contact,ft_trigger
1765409253.836860,-0.00770,0.00058,0.03367,0.00216,0.00260,-0.00073,0.51617,-0.00057,0.21453,0.00083,0.70836,-0.00010,0.70585,1,3,0,1
1765409253.838868,0.00557,0.01622,0.06451,-0.00224,-0.00074,0.00010,0.51617,-0.00057,0.21453,0.00083,0.70836,-0.00010,0.70585,1,3,0,1
1765409253.840869,0.01476,0.01550,0.04908,-0.00290,-0.00022,-0.00033,0.51617,-0.00057,0.21453,0.00083,0.70836,-0.00010,0.70585,1,3,0,1
1765409253.842866,0.00695,-0.00612,0.00372,0.00077,0.00065,-0.00076,0.51617,-0.00057,0.21453,0.00083,0.70836,-0.00010,0.70585,1,3,0,1
1765409253.844853,0.01827,0.00898,0.03416,-0.00189,-0.00114,-0.00034,0.51617,-0.00057,0.21453,0.00083,0.70836,-0.00010,0.70585,1,3,0,1
1765409253.846868,0.01457,0.00074,0.02667,-0.00264,-0.00020,-0.00034,0.51617,-0.00057,0.21453,0.00083,0.70836,-0.00010,0.70585,1,3,0,1
1765409253.848844,0.02438,0.00778,0.03397,-0.00037,0.00069,0.00005,0.51617,-0.00057,0.21453,0.00083,0.70836,-0.00010,0.70585,1,3,0,1
1765409253.850848,0.00162,-0.00352,-0.01930,0.00189,0.00109,-0.00105,0.51617,-0.00057,0.21453,0.00083,0.70836,-0.00010,0.70585,1,3,0,1
1765409253.852958,0.00279,-0.00383,0.00388,0.00036,0.00071,-0.00022,0.51617,-0.00057,0.21453,0.00083,0.70836,-0.00010,0.70585,1,3,0,1
1765409253.854862,0.00402,0.01600,0.04158,-0.00093,0.00004,0.00008,0.51617,-0.00057,0.21453,0.00083,0.70836,-0.00010,0.70585,1,3,0,1
