ros_time_sec,fx,fy,fz,mx,my,mz,ee_x,ee_y,ee_z,ee_qx,ee_qy,ee_qz,ee_qw,tag_visible,tag_id,tag_qx,tag_qy,tag_qz,tag_qw,tag_x,tag_y,tag_z,fw_contact,ft_trigger
1769891691.613224,0.01014,-0.01342,0.00296,0.00056,0.00049,0.00043,0.59004,-0.00035,0.17280,0.00022,0.70859,-0.00022,0.70562,1,4,0.99967,0.00378,0.02500,-0.00393,0.05229,0.11361,0.85013,0,0
1769891691.615217,0.03322,0.00739,-0.00303,0.00071,-0.00329,-0.00019,0.59004,-0.00035,0.17280,0.00022,0.70859,-0.00022,0.70562,1,4,0.99967,0.00378,0.02500,-0.00393,0.05229,0.11361,0.85013,0,0
1769891691.617222,0.00227,-0.00475,0.00844,0.00001,0.00078,-0.00032,0.59004,-0.00035,0.17280,0.00022,0.70859,-0.00022,0.70562,1,4,0.99960,0.00401,0.02790,-0.00336,0.05228,0.11358,0.84997,0,0
1769891691.619214,0.04810,0.02408,0.00249,0.00016,-0.00257,-0.00104,0.59004,-0.00035,0.17280,0.00022,0.70859,-0.00022,0.70562,1,4,0.99960,0.00401,0.02790,-0.00336,0.05228,0.11358,0.84997,0,0
1769891691.621205,-0.02053,-0.00085,0.00603,-0.00015,0.00119,-0.00037,0.59004,-0.00035,0.17280,0.00022,0.70859,-0.00022,0.70562,1,4,0.99960,0.00401,0.02790,-0.00336,0.05228,0.11358,0.84997,0,0
1769891691.623216,0.04038,0.00697,0.01279,0.00031,-0.00244,-0.00110,0.59004,-0.00035,0.17280,0.00022,0.70859,-0.00022,0.70562,1,4,0.99960,0.00401,0.02790,-0.00336,0.05228,0.11358,0.84997,0,0
1769891691.625279,0.01760,0.00790,-0.00032,0.00041,0.00024,0.00081,0.59004,-0.00035,0.17280,0.00022,0.70859,-0.00022,0.70562,1,4,0.99960,0.00401,0.02790,-0.00336,0.05228,0.11358,0.84997,0,0
1769891691.627218,0.06345,-0.00988,-0.00157,-0.00006,-0.00218,-0.00089,0.59004,-0.00035,0.17280,0.00022,0.70859,-0.00022,0.70562,1,4,0.99960,0.00401,0.02790,-0.00336,0.05228,0.11358,0.84997,0,0
1769891691.629194,-0.02803,-0.01334,0.00395,-0.00027,0.00116,-0.00047,0.59004,-0.00035,0.17280,0.00022,0.70859,-0.00022,0.70562,1,4,0.99960,0.00401,0.02790,-0.00336,0.05228,0.11358,0.84997,0,0
1769891691.631203,0.07126,0.00373,-0.00415,0.00021,-0.00309,-0.00156,0.59004,-0.00035,0.17280,0.00022,0.70859,-0.00022,0.70562,1,4,0.99960,0.00401,0.02790,-0.00336,0.05228,0.11358,0.84997,0,0
1769891691.633200,0.00975,0.00348,-0.00208,-0.00053,0.00109,0.00059,0.59004,-0.00035,0.17280,0.00022,0.70859,-0.00022,0.70562,1,4,0.99960,0.00401,0.02790,-0.00336,0.05228,0.11358,0.84997,0,0
1769891691.635189,-0.01255,-0.00912,-0.00888,-0.00013,0.00100,-0.00000,0.59004,-0.00035,0.17280,0.00022,0.70859,-0.00022,0.70562,1,4,0.99960,0.00401,0.02790,-0.00336,0.05228,0.11358,0.84997,0,0
1769891691.637200,-0.00535,-0.00920,0.00090,-0.00039,0.00112,0.00024,0.59004,-0.00035,0.17280,0.00022,0.70859,-0.00022,0.70562,1,4,0.99960,0.00401,0.02790,-0.00336,0.05228,0.11358,0.84997,0,0
1769891691.639192,0.00977,-0.00934,0.00054,-0.00038,0.00112,0.00075,0.59004,-0.00035,0.17280,0.00022,0.70859,-0.00022,0.70562,1,4,0.99960,0.00401,0.02790,-0.00336,0.05228,0.11358,0.84997,0,0
1769891691.641218,-0.01306,0.02074,0.01262,0.00024,0.00039,-0.00037,0.59004,-0.00035,0.17280,0.00022,0.70859,-0.00022,0.70562,1,4,0.99960,0.00401,0.02790,-0.00336,0.05228,0.11358,0.84997,0,0
1769891691.643218,0.01787,-0.01043,0.00735,0.00084,-0.00251,-0.00011,0.59004,-0.00035,0.17280,0.00022,0.70859,-0.00022,0.70562,1,4,0.99960,0.00401,0.02790,-0.00336,0.05228,0.11358,0.84997,0,0
1769891691.645203,-0.01294,-0.00066,0.00096,-0.00041,0.00112,-0.00011,0.59004,-0.00035,0.17280,0.00022,0.70859,-0.00022,0.70562,1,4,0.99960,0.00401,0.02790,-0.00336,0.05228,0.11358,0.84997,0,0
1769891691.647248,-0.03573,-0.00876,0.01057,0.00012,0.00037,-0.00001,0.59004,-0.00035,0.17280,0.00022,0.70859,-0.00022,0.70562,1,4,0.99960,0.00401,0.02790,-0.00336,0.05228,0.11358,0.84997,0,0
1769891691.649245,-0.01279,0.01279,-0.00201,-0.00015,0.00022,-0.00027,0.59004,-0.00035,0.17280,0.00022,0.70859,-0.00022,0.70562,1,4,0.99960,0.00401,0.02790,-0.00336,0.05228,0.11358,0.84997,0,0
1769891691.651227,0.02522,0.00515,-0.01212,-0.00065,-0.00035,0.00033,0.59004,-0.00035,0.17280,0.00022,0.70859,-0.00022,0.70562,1,4,0.99960,0.00401,0.02790,-0.00336,0.05228,0.11358,0.84997,0,0
1769891691.653242,0.00980,0.00409,0.00175,0.00014,-0.00018,0.00136,0.59004,-0.00035,0.17280,0.00022,0.70859,-0.00022,0.70562,1,4,0.99960,0.00401,0.02790,-0.00336,0.05228,0.11358,0.84997,0,0
1769891691.655288,-0.04287,-0.00206,-0.00892,0.00024,0.00210,0.00005,0.59004,-0.00035,0.17280,0.00022,0.70859,-0.00022,0.70562,1,4,0.99960,0.00401,0.02790,-0.00336,0.05228,0.11358,0.84997,0,0
1769891691.657236,0.02488,0.00797,0.00492,-0.00012,0.00052,0.00067,0.59004,-0.00035,0.17280,0.00022,0.70859,-0.00022,0.70562,1,4,0.99960,0.00401,0.02790,-0.00336,0.05228,0.11358,0.84997,0,0
1769891691.659219,0.01010,-0.00343,-0.00675,-0.00038,-0.00028,-0.00008,0.59004,-0.00035,0.17280,0.00022,0.70859,-0.00022,0.70562,1,4,0.99960,0.00401,0.02790,-0.00336,0.05228,0.11358,0.84997,0,0
1769891691.661219,0.01769,0.00431,-0.01248,-0.00025,0.00009,0.00085,0.59004,-0.00035,0.17280,0.00022,0.70859,-0.00022,0.70562,1,4,0.99960,0.00401,0.02790,-0.00336,0.05228,0.11358,0.84997,0,0
1769891691.663211,-0.00521,0.00800,0.00555,0.00026,0.00053,-0.00034,0.59004,-0.00035,0.17280,0.00022,0.70859,-0.00022,0.70562,1,4,0.99964,0.00376,0.02665,-0.00177,0.05227,0.11356,0.84987,0,0
