ros_time_sec,fx,fy,fz,mx,my,mz,ee_x,ee_y,ee_z,ee_qx,ee_qy,ee_qz,ee_qw,tag_visible,tag_id,tag_roll(rad),tag_pitch(rad),tag_yaw(rad),tag_tx(m),tag_ty(m),tag_tz(m)
1763676355.363762,-0.007139727,-0.074903973,-0.020961780,-0.001246173,-0.000539493,0.001849667,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,0,-3.080421052,0.043793548,0.023528317,0.069199786,-0.035901909,0.576456724
1763676355.365753,-0.006898727,-0.084548973,-0.029976780,-0.001370173,0.000879507,0.001590667,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,0,-3.080421052,0.043793548,0.023528317,0.069199786,-0.035901909,0.576456724
1763676355.367782,0.038479273,-0.106811973,-0.005713780,-0.000774173,-0.002541493,0.001464667,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,0,-3.083749209,0.045856579,0.023487188,0.069200940,-0.035903675,0.576453203
1763676355.370150,-0.007589727,-0.079043973,-0.009195780,-0.001383173,-0.000834493,0.002649667,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,0,-3.079046906,0.046026040,0.023303077,0.069200826,-0.035903533,0.576490206
1763676355.371790,-0.037770727,-0.096951973,-0.017496780,-0.001924173,0.000809507,0.001850667,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,0,-3.070763206,0.045155209,0.023054764,0.069184571,-0.035889015,0.576342067
1763676355.373764,-0.030248727,-0.066934973,-0.005562780,-0.001275173,0.000084507,0.000981667,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,0,-3.082781511,0.046490576,0.023529424,0.069195523,-0.035903777,0.576449843
1763676355.375914,-0.045597727,-0.062684973,-0.004094780,-0.001160173,-0.000334493,0.001947667,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,0,-3.056196535,0.049817309,0.022680368,0.069193153,-0.035884007,0.576449455
1763676355.377766,0.007806273,-0.066331973,-0.021351780,-0.001648173,-0.000544493,0.002246667,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,0,-3.072062356,0.048178442,0.023427937,0.069198121,-0.035896119,0.576458214
1763676355.379794,0.054200273,-0.069275973,-0.042480780,-0.001596173,-0.001236493,0.000773667,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,0,-3.076479560,0.045271698,0.023252867,0.069198385,-0.035897617,0.576444537
1763676355.381766,-0.021753727,-0.083012973,-0.044629780,-0.001779173,-0.000173493,0.001071667,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,0,-3.084378798,0.046717678,0.023337878,0.069207680,-0.035906648,0.576519167
1763676355.383795,0.000453273,-0.066180973,-0.021040780,-0.001248173,-0.000758493,0.001617667,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,0,-3.072159283,0.047737534,0.023223248,0.069200675,-0.035894989,0.576463259
