ros_time_sec,fx,fy,fz,mx,my,mz,ee_x,ee_y,ee_z,ee_qx,ee_qy,ee_qz,ee_qw,tag_visible,tag_id,tag_roll(rad),tag_pitch(rad),tag_yaw(rad),tag_tx(m),tag_ty(m),tag_tz(m),fw_contact,ft_trigger
1765409425.591012,0.02141,0.02295,-0.01194,-0.00095,-0.00056,0.00040,0.56665,-0.00061,0.14056,0.00082,0.70705,-0.00011,0.70716,1,4,0,0
1765409425.592995,0.01606,0.01618,0.00346,0.00028,-0.00075,0.00042,0.56665,-0.00061,0.14056,0.00082,0.70705,-0.00011,0.70716,1,4,0,0
1765409425.595016,0.01111,0.01360,0.02599,0.00112,0.00006,-0.00010,0.56665,-0.00061,0.14056,0.00082,0.70705,-0.00011,0.70716,1,4,0,0
1765409425.597003,-0.01861,0.00719,-0.01143,0.00126,-0.00045,0.00031,0.56665,-0.00061,0.14056,0.00082,0.70705,-0.00011,0.70716,1,4,0,0
1765409425.599004,0.01049,0.01617,0.04925,-0.00235,-0.00145,0.00047,0.56665,-0.00061,0.14056,0.00082,0.70705,-0.00011,0.70716,1,4,0,0
1765409425.600998,0.01191,0.01730,0.04123,-0.00037,0.00095,0.00058,0.56665,-0.00061,0.14056,0.00082,0.70705,-0.00011,0.70716,1,4,0,0
1765409425.603006,0.00792,0.01167,0.01098,0.00044,-0.00079,-0.00024,0.56665,-0.00061,0.14056,0.00082,0.70705,-0.00011,0.70716,1,4,0,0
1765409425.605006,-0.00460,0.01373,0.01112,-0.00019,-0.00025,0.00031,0.56665,-0.00061,0.14056,0.00082,0.70705,-0.00011,0.70716,1,4,0,0
1765409425.607030,-0.00191,0.02552,0.04109,0.00083,0.00073,0.00059,0.56665,-0.00061,0.14056,0.00082,0.70705,-0.00011,0.70716,1,4,0,0
1765409425.609045,0.01526,0.02030,0.02605,0.00055,0.00040,0.00070,0.56665,-0.00061,0.14056,0.00082,0.70705,-0.00011,0.70716,1,4,0,0
1765409425.611032,0.00379,0.01833,0.00345,-0.00035,-0.00022,0.00056,0.56665,-0.00061,0.14056,0.00082,0.70705,-0.00011,0.70716,1,4,0,0
1765409425.613055,-0.00196,0.00202,-0.03446,0.00185,-0.00028,-0.00040,0.56665,-0.00061,0.14056,0.00082,0.70705,-0.00011,0.70716,1,4,0,0
1765409425.615027,0.01071,0.00401,-0.01955,0.00187,0.00007,-0.00067,0.56665,-0.00061,0.14056,0.00082,0.70705,-0.00011,0.70716,1,4,0,0
1765409425.617029,-0.01086,0.01210,-0.04206,0.00197,-0.00042,0.00014,0.56665,-0.00061,0.14056,0.00082,0.70705,-0.00011,0.70716,1,4,0,0
