ros_time_sec,fx,fy,fz,mx,my,mz,ee_x,ee_y,ee_z,ee_qx,ee_qy,ee_qz,ee_qw,tag_visible,tag_id,tag_roll(rad),tag_pitch(rad),tag_yaw(rad),tag_tx(m),tag_ty(m),tag_tz(m),tag_qx,tag_qy,tag_qz,tag_qw
1762457096.051912,0.006996133,0.034875447,-0.002624613,0.000084073,0.000538307,-0.000673787,0.434176800,-0.001415579,0.244232966,0.001017568,0.702549229,-0.001303242,0.711633225,1,3,-2.976241470,-0.008713583,0.026616456,0.000064277,-0.015808575,0.559666445,0.996481823,0.013622011,0.003242542,-0.082631124
1762457096.082240,-0.000617867,0.015241447,0.000015387,-0.000169927,-0.000742693,-0.000695787,0.434176800,-0.001415579,0.244232966,0.001017568,0.702549229,-0.001303242,0.711633225,1,3,-2.978619905,-0.007257748,0.026854724,0.000063833,-0.015813882,0.559871305,0.996581448,0.013677667,0.002523602,-0.081436915
1762457096.150916,0.007379133,0.016896447,-0.002088613,0.000909073,0.001200307,-0.000824787,0.434176800,-0.001415579,0.244232966,0.001017568,0.702549229,-0.001303242,0.711633225,1,3,-2.977072190,-0.007702486,0.026607955,0.000066079,-0.015809434,0.559712438,0.996518737,0.013574919,0.002744757,-0.082210672
1762457096.187814,0.006886133,0.031107447,-0.006060613,-0.000048927,-0.000159693,0.000514213,0.434176800,-0.001415579,0.244232966,0.001017568,0.702549229,-0.001303242,0.711633225,1,3,-2.975290188,-0.006390515,0.027174578,0.000062739,-0.015809636,0.559717486,0.996444248,0.013805217,0.002055460,-0.083090619
1762457096.253106,0.014167133,0.025829447,0.017057387,0.000360073,0.000777307,-0.000322787,0.434176800,-0.001415579,0.244232966,0.001017568,0.702549229,-0.001303242,0.711633225,1,3,-2.977852230,-0.009535747,0.026656687,0.000068659,-0.015812054,0.559766472,0.996545458,0.013673031,0.003661533,-0.081833923
1762457096.292565,-0.031362867,0.030866447,0.009470387,-0.000080927,0.000247307,-0.000380787,0.434176800,-0.001415579,0.244232966,0.001017568,0.702549229,-0.001303242,0.711633225,1,3,-2.976876900,-0.009375969,0.026373072,0.000062383,-0.015813054,0.559719020,0.996507824,0.013526936,0.003586927,-0.082318356
1762457096.360566,-0.000468867,0.013195447,-0.000362613,0.000635073,0.000564307,0.000102213,0.434176800,-0.001415579,0.244232966,0.001017568,0.702549229,-0.001303242,0.711633225,1,3,-2.974872795,-0.009722550,0.026577298,0.000065407,-0.015808060,0.559610525,0.996422434,0.013646688,0.003737535,-0.083319458
1762457096.403864,0.037317133,-0.002875553,0.010185387,0.000411073,0.000035307,-0.000353787,0.434176800,-0.001415579,0.244232966,0.001017568,0.702549229,-0.001303242,0.711633225,1,3,-2.976433047,-0.007233078,0.026378649,0.000066593,-0.015804776,0.559692658,0.996495093,0.013442198,0.002515998,-0.082525799
1762457096.425635,0.014658133,0.017769447,-0.002210613,0.000106073,0.000760307,-0.000594787,0.434176800,-0.001415579,0.244232966,0.001017568,0.702549229,-0.001303242,0.711633225,1,3,-2.976538476,-0.004167051,0.026866681,0.000059495,-0.015805073,0.559636179,0.996502183,0.013558926,0.000968925,-0.082453719
1762457096.502751,0.006735133,0.019272447,0.007199387,-0.000170927,-0.000655693,-0.000497787,0.434176800,-0.001415579,0.244232966,0.001017568,0.702549229,-0.001303242,0.711633225,1,3,-2.978887615,-0.010362436,0.026527215,0.000065554,-0.015806278,0.559685854,0.996586078,0.013640177,0.004085813,-0.081323067
