ros_time_sec,fx,fy,fz,mx,my,mz,ee_x,ee_y,ee_z,ee_qx,ee_qy,ee_qz,ee_qw,tag_visible,tag_id,tag_qx,tag_qy,tag_qz,tag_qw,tag_x,tag_y,tag_z,fw_contact,ft_trigger
1769891309.044433,0.00490,-0.00381,0.01762,-0.00026,0.00000,0.00026,0.51650,-0.00031,0.17985,0.00022,0.70803,-0.00022,0.70618,1,0,0.99841,0.01184,0.04191,-0.03588,0.05740,0.05701,0.84834,0,0
1769891309.046441,-0.00942,-0.01660,-0.01373,-0.00038,0.00050,-0.00007,0.51650,-0.00031,0.17985,0.00022,0.70803,-0.00022,0.70618,1,0,0.99841,0.01184,0.04191,-0.03588,0.05740,0.05701,0.84834,0,0
1769891309.048465,-0.02488,-0.00911,-0.00883,-0.00054,0.00143,0.00009,0.51650,-0.00031,0.17985,0.00022,0.70803,-0.00022,0.70618,1,0,0.99839,0.01189,0.04206,-0.03621,0.05739,0.05700,0.84823,0,0
1769891309.050454,0.02835,-0.01239,0.00239,0.00058,-0.00040,0.00077,0.51650,-0.00031,0.17985,0.00022,0.70803,-0.00022,0.70618,1,0,0.99839,0.01189,0.04206,-0.03621,0.05739,0.05700,0.84823,0,0
1769891309.052458,-0.00955,-0.00935,0.00094,0.00042,0.00111,-0.00015,0.51650,-0.00031,0.17985,0.00022,0.70803,-0.00022,0.70618,1,0,0.99839,0.01189,0.04206,-0.03621,0.05739,0.05700,0.84823,0,0
1769891309.054457,-0.01757,-0.01269,0.00867,-0.00040,0.00077,-0.00038,0.51650,-0.00031,0.17985,0.00022,0.70803,-0.00022,0.70618,1,0,0.99839,0.01189,0.04206,-0.03621,0.05739,0.05700,0.84823,0,0
1769891309.056442,0.00522,0.01455,0.01294,-0.00013,-0.00114,-0.00109,0.51650,-0.00031,0.17985,0.00022,0.70803,-0.00022,0.70618,1,0,0.99839,0.01189,0.04206,-0.03621,0.05739,0.05700,0.84823,0,0
1769891309.058494,0.05885,-0.00718,-0.00471,0.00020,-0.00092,0.00020,0.51650,-0.00031,0.17985,0.00022,0.70803,-0.00022,0.70618,1,0,0.99839,0.01189,0.04206,-0.03621,0.05739,0.05700,0.84823,0,0
1769891309.060454,-0.01732,-0.00936,0.00099,0.00000,0.00133,-0.00003,0.51650,-0.00031,0.17985,0.00022,0.70803,-0.00022,0.70618,1,0,0.99839,0.01189,0.04206,-0.03621,0.05739,0.05700,0.84823,0,0
1769891309.062449,-0.00226,0.00114,0.01032,0.00014,-0.00074,-0.00042,0.51650,-0.00031,0.17985,0.00022,0.70803,-0.00022,0.70618,1,0,0.99839,0.01189,0.04206,-0.03621,0.05739,0.05700,0.84823,0,0
1769891309.064463,0.01248,0.00510,0.02230,0.00001,-0.00059,0.00003,0.51650,-0.00031,0.17985,0.00022,0.70803,-0.00022,0.70618,1,0,0.99839,0.01189,0.04206,-0.03621,0.05739,0.05700,0.84823,0,0
1769891309.066519,0.00483,0.02201,0.01713,-0.00028,-0.00044,-0.00005,0.51650,-0.00031,0.17985,0.00022,0.70803,-0.00022,0.70618,1,0,0.99839,0.01189,0.04206,-0.03621,0.05739,0.05700,0.84823,0,0
1769891309.068461,-0.02507,0.01750,0.01052,0.00011,-0.00008,-0.00099,0.51650,-0.00031,0.17985,0.00022,0.70803,-0.00022,0.70618,1,0,0.99839,0.01189,0.04206,-0.03621,0.05739,0.05700,0.84823,0,0
1769891309.070449,-0.02480,0.00456,-0.00624,-0.00041,0.00059,-0.00083,0.51650,-0.00031,0.17985,0.00022,0.70803,-0.00022,0.70618,1,0,0.99839,0.01189,0.04206,-0.03621,0.05739,0.05700,0.84823,0,0
1769891309.072445,0.08165,-0.00557,-0.00915,-0.00045,-0.00185,-0.00059,0.51650,-0.00031,0.17985,0.00022,0.70803,-0.00022,0.70618,1,0,0.99839,0.01189,0.04206,-0.03621,0.05739,0.05700,0.84823,0,0
1769891309.074469,0.05208,-0.02588,-0.01167,0.00103,-0.00341,-0.00095,0.51650,-0.00031,0.17985,0.00022,0.70803,-0.00022,0.70618,1,0,0.99839,0.01189,0.04206,-0.03621,0.05739,0.05700,0.84823,0,0
1769891309.076518,-0.00975,0.00971,-0.00007,-0.00000,-0.00086,-0.00001,0.51650,-0.00031,0.17985,0.00022,0.70803,-0.00022,0.70618,1,0,0.99839,0.01189,0.04206,-0.03621,0.05739,0.05700,0.84823,0,0
1769891309.078512,-0.00221,-0.00495,0.00289,0.00015,0.00092,0.00042,0.51650,-0.00031,0.17985,0.00022,0.70803,-0.00022,0.70618,1,0,0.99839,0.01189,0.04206,-0.03621,0.05739,0.05700,0.84823,0,0
