ros_time_sec,fx,fy,fz,mx,my,mz,ee_x,ee_y,ee_z,ee_qx,ee_qy,ee_qz,ee_qw,tag_visible,tag_id,tag_qx,tag_qy,tag_qz,tag_qw,tag_x,tag_y,tag_z,fw_contact,ft_trigger
1769037100.802037,0.05543,-0.01689,-0.01754,0.00010,-0.00245,-0.00136,0.51692,-0.00029,0.27892,0.00016,0.70896,-0.00017,0.70525,1,3,0.99963,0.01019,-0.00903,-0.02356,0.08462,0.08342,0.63168,0,0
1769037100.804049,0.00114,0.01329,0.00550,0.00014,0.00024,0.00067,0.51692,-0.00029,0.27892,0.00016,0.70896,-0.00017,0.70525,1,3,0.99963,0.01019,-0.00903,-0.02356,0.08462,0.08342,0.63168,0,0
1769037100.806063,0.00875,0.00556,0.00634,-0.00025,0.00003,-0.00013,0.51692,-0.00029,0.27892,0.00016,0.70896,-0.00017,0.70525,1,3,0.99963,0.01019,-0.00903,-0.02356,0.08462,0.08342,0.63168,0,0
1769037100.808065,-0.01374,0.00041,-0.01601,-0.00066,0.00106,0.00071,0.51692,-0.00029,0.27892,0.00016,0.70896,-0.00017,0.70525,1,3,0.99963,0.01019,-0.00903,-0.02356,0.08462,0.08342,0.63168,0,0
1769037100.810062,0.01655,0.01773,-0.00177,0.00015,0.00015,0.00037,0.51692,-0.00029,0.27892,0.00016,0.70896,-0.00017,0.70525,1,3,0.99963,0.01019,-0.00903,-0.02356,0.08462,0.08342,0.63168,0,0
1769037100.812074,-0.01391,-0.00705,0.00950,-0.00012,0.00006,-0.00074,0.51692,-0.00029,0.27892,0.00016,0.70896,-0.00017,0.70525,1,3,0.99963,0.01019,-0.00903,-0.02356,0.08462,0.08342,0.63168,0,0
1769037100.814054,0.01615,0.00512,0.01638,-0.00011,0.00037,-0.00026,0.51692,-0.00029,0.27892,0.00016,0.70896,-0.00017,0.70525,1,3,0.99963,0.01019,-0.00903,-0.02356,0.08462,0.08342,0.63168,0,0
1769037100.816083,0.00912,0.02227,-0.00943,0.00014,-0.00016,0.00045,0.51692,-0.00029,0.27892,0.00016,0.70896,-0.00017,0.70525,1,3,0.99963,0.01019,-0.00903,-0.02356,0.08462,0.08342,0.63168,0,0
1769037100.818082,0.06292,-0.00646,-0.02561,0.00009,-0.00058,-0.00008,0.51692,-0.00029,0.27892,0.00016,0.70896,-0.00017,0.70525,1,3,0.99963,0.01019,-0.00903,-0.02356,0.08462,0.08342,0.63168,0,0
1769037100.820083,0.00899,-0.00692,-0.00205,0.00017,-0.00073,0.00118,0.51692,-0.00029,0.27892,0.00016,0.70896,-0.00017,0.70525,1,3,0.99963,0.01038,-0.00821,-0.02389,0.08463,0.08342,0.63172,0,0
1769037100.822082,0.00080,0.00537,0.02137,-0.00026,0.00021,-0.00039,0.51692,-0.00029,0.27892,0.00016,0.70896,-0.00017,0.70525,1,3,0.99963,0.01038,-0.00821,-0.02389,0.08463,0.08342,0.63172,0,0
1769037100.824061,-0.01362,-0.00881,-0.00621,0.00028,0.00118,0.00083,0.51692,-0.00029,0.27892,0.00016,0.70896,-0.00017,0.70525,1,3,0.99963,0.01038,-0.00821,-0.02389,0.08463,0.08342,0.63172,0,0
1769037100.826098,-0.00629,-0.00778,0.00390,0.00002,0.00043,0.00029,0.51692,-0.00029,0.27892,0.00016,0.70896,-0.00017,0.70525,1,3,0.99963,0.01038,-0.00821,-0.02389,0.08463,0.08342,0.63172,0,0
1769037100.828080,-0.00594,0.00149,-0.00530,-0.00012,0.00010,-0.00095,0.51692,-0.00029,0.27892,0.00016,0.70896,-0.00017,0.70525,1,3,0.99963,0.01038,-0.00821,-0.02389,0.08463,0.08342,0.63172,0,0
1769037100.830067,0.02434,0.01107,-0.00141,0.00017,-0.00138,-0.00044,0.51692,-0.00029,0.27892,0.00016,0.70896,-0.00017,0.70525,1,3,0.99963,0.01038,-0.00821,-0.02389,0.08463,0.08342,0.63172,0,0
1769037100.832074,0.01624,0.01406,0.00568,-0.00025,-0.00020,0.00040,0.51692,-0.00029,0.27892,0.00016,0.70896,-0.00017,0.70525,1,3,0.99963,0.01038,-0.00821,-0.02389,0.08463,0.08342,0.63172,0,0
1769037100.834095,-0.01361,0.00035,-0.01134,0.00001,0.00068,0.00072,0.51692,-0.00029,0.27892,0.00016,0.70896,-0.00017,0.70525,1,3,0.99963,0.01038,-0.00821,-0.02389,0.08463,0.08342,0.63172,0,0
1769037100.836149,-0.00572,0.01410,-0.01846,0.00001,-0.00006,-0.00033,0.51692,-0.00029,0.27892,0.00016,0.70896,-0.00017,0.70525,1,3,0.99963,0.01038,-0.00821,-0.02389,0.08463,0.08342,0.63172,0,0
1769037100.838079,-0.01318,-0.00660,-0.01055,0.00043,-0.00062,-0.00072,0.51692,-0.00029,0.27892,0.00016,0.70896,-0.00017,0.70525,1,3,0.99963,0.01038,-0.00821,-0.02389,0.08463,0.08342,0.63172,0,0
1769037100.840103,0.00931,-0.00725,-0.00598,0.00031,-0.00012,0.00004,0.51692,-0.00029,0.27892,0.00016,0.70896,-0.00017,0.70525,1,3,0.99963,0.01038,-0.00821,-0.02389,0.08463,0.08342,0.63172,0,0
1769037100.842086,-0.00569,-0.00308,-0.01333,0.00029,0.00001,-0.00013,0.51692,-0.00029,0.27892,0.00016,0.70896,-0.00017,0.70525,1,3,0.99963,0.01038,-0.00821,-0.02389,0.08463,0.08342,0.63172,0,0
1769037100.844102,0.01664,0.01396,-0.00393,0.00002,-0.00010,0.00004,0.51692,-0.00029,0.27892,0.00016,0.70896,-0.00017,0.70525,1,3,0.99963,0.01038,-0.00821,-0.02389,0.08463,0.08342,0.63172,0,0
1769037100.846081,-0.00618,-0.01291,0.00132,0.00029,0.00106,0.00074,0.51692,-0.00029,0.27892,0.00016,0.70896,-0.00017,0.70525,1,3,0.99963,0.01038,-0.00821,-0.02389,0.08463,0.08342,0.63172,0,0
1769037100.848081,-0.00632,-0.00188,0.00656,-0.00025,-0.00085,-0.00054,0.51692,-0.00029,0.27892,0.00016,0.70896,-0.00017,0.70525,1,3,0.99963,0.01038,-0.00821,-0.02389,0.08463,0.08342,0.63172,0,0
1769037100.850103,0.01691,-0.00343,-0.00934,0.00058,-0.00016,0.00102,0.51692,-0.00029,0.27892,0.00016,0.70896,-0.00017,0.70525,1,3,0.99963,0.01038,-0.00821,-0.02389,0.08463,0.08342,0.63172,0,0
1769037100.852098,0.00875,0.00556,0.00634,-0.00025,0.00003,-0.00013,0.51692,-0.00029,0.27892,0.00016,0.70896,-0.00017,0.70525,1,3,0.99963,0.01038,-0.00821,-0.02389,0.08463,0.08342,0.63172,0,0
1769037100.854094,0.00910,-0.00670,-0.00148,0.00017,-0.00073,0.00041,0.51692,-0.00029,0.27892,0.00016,0.70896,-0.00017,0.70525,1,3,0.99963,0.01038,-0.00821,-0.02389,0.08463,0.08342,0.63172,0,0
1769037100.856082,0.03991,0.00025,-0.00860,0.00020,-0.00300,-0.00094,0.51692,-0.00029,0.27892,0.00016,0.70896,-0.00017,0.70525,1,3,0.99961,0.01076,-0.00716,-0.02472,0.08459,0.08339,0.63146,0,0
1769037100.858084,0.01699,-0.01619,-0.01636,0.00019,0.00019,0.00117,0.51692,-0.00029,0.27892,0.00016,0.70896,-0.00017,0.70525,1,3,0.99961,0.01076,-0.00716,-0.02472,0.08459,0.08339,0.63146,0,0
1769037100.860097,0.01666,-0.00677,-0.00166,0.00017,-0.00073,0.00067,0.51692,-0.00029,0.27892,0.00016,0.70896,-0.00017,0.70525,1,3,0.99961,0.01076,-0.00716,-0.02472,0.08459,0.08339,0.63146,0,0
1769037100.862109,0.01649,0.00050,-0.00095,-0.00024,0.00081,0.00019,0.51692,-0.00029,0.27892,0.00016,0.70896,-0.00017,0.70525,1,3,0.99961,0.01076,-0.00716,-0.02472,0.08459,0.08339,0.63146,0,0
1769037100.864124,0.00076,0.02174,0.01535,-0.00014,0.00036,0.00056,0.51692,-0.00029,0.27892,0.00016,0.70896,-0.00017,0.70525,1,3,0.99961,0.01076,-0.00716,-0.02472,0.08459,0.08339,0.63146,0,0
1769037100.866106,-0.02893,-0.00040,-0.00575,-0.00014,0.00163,0.00021,0.51692,-0.00029,0.27892,0.00016,0.70896,-0.00017,0.70525,1,3,0.99961,0.01076,-0.00716,-0.02472,0.08459,0.08339,0.63146,0,0
