ros_time_sec,fx,fy,fz,mx,my,mz,ee_x,ee_y,ee_z,ee_qx,ee_qy,ee_qz,ee_qw,tag_visible,tag_id,tag_qx,tag_qy,tag_qz,tag_qw,tag_x,tag_y,tag_z,fw_contact,ft_trigger
1766093951.805874,-0.00261,-0.02369,0.01581,0.00060,-0.00012,0.00040,0.56609,-0.00073,0.15206,0.00089,0.70787,-0.00034,0.70634,1,4,0.99991,0.00519,0.00402,-0.01134,0.07314,0.11365,0.85208,0,0
1766093951.807916,0.02759,0.00672,0.01481,-0.00055,0.00064,0.00050,0.56609,-0.00073,0.15206,0.00089,0.70787,-0.00034,0.70634,1,4,0.99991,0.00519,0.00402,-0.01134,0.07314,0.11365,0.85208,0,0
1766093951.809866,0.00274,0.00794,0.00729,-0.00054,-0.00009,0.00011,0.56609,-0.00073,0.15206,0.00089,0.70787,-0.00034,0.70634,1,4,0.99991,0.00519,0.00402,-0.01134,0.07314,0.11365,0.85208,0,0
1766093951.811900,-0.00754,0.00417,-0.00784,0.00159,-0.00047,-0.00016,0.56609,-0.00073,0.15206,0.00089,0.70787,-0.00034,0.70634,1,4,0.99991,0.00519,0.00402,-0.01134,0.07314,0.11365,0.85208,0,0
1766093951.813886,0.01131,-0.00751,-0.01503,-0.00095,0.00021,0.00049,0.56609,-0.00073,0.15206,0.00089,0.70787,-0.00034,0.70634,1,4,0.99991,0.00519,0.00402,-0.01134,0.07314,0.11365,0.85208,0,0
1766093951.815904,0.00285,-0.01730,-0.02242,-0.00085,0.00045,0.00036,0.56609,-0.00073,0.15206,0.00089,0.70787,-0.00034,0.70634,1,4,0.99993,0.00484,0.00217,-0.01058,0.07315,0.11368,0.85229,0,0
1766093951.817907,0.02001,-0.00699,0.03062,-0.00094,-0.00066,0.00052,0.56609,-0.00073,0.15206,0.00089,0.70787,-0.00034,0.70634,1,4,0.99993,0.00484,0.00217,-0.01058,0.07315,0.11368,0.85229,0,0
1766093951.819902,-0.00659,0.00780,-0.01575,0.00033,0.00078,-0.00030,0.56609,-0.00073,0.15206,0.00089,0.70787,-0.00034,0.70634,1,4,0.99993,0.00484,0.00217,-0.01058,0.07315,0.11368,0.85229,0,0
1766093951.821899,0.00580,0.00027,-0.00784,0.00046,0.00052,0.00010,0.56609,-0.00073,0.15206,0.00089,0.70787,-0.00034,0.70634,1,4,0.99993,0.00484,0.00217,-0.01058,0.07315,0.11368,0.85229,0,0
1766093951.823905,0.02800,0.00299,-0.00033,-0.00016,-0.00064,-0.00019,0.56609,-0.00073,0.15206,0.00089,0.70787,-0.00034,0.70634,1,4,0.99993,0.00484,0.00217,-0.01058,0.07315,0.11368,0.85229,0,0
1766093951.825918,-0.00750,-0.02122,-0.00720,0.00129,0.00032,0.00012,0.56609,-0.00073,0.15206,0.00089,0.70787,-0.00034,0.70634,1,4,0.99993,0.00484,0.00217,-0.01058,0.07315,0.11368,0.85229,0,0
1766093951.827926,0.00214,-0.00224,-0.00780,-0.00001,0.00056,-0.00003,0.56609,-0.00073,0.15206,0.00089,0.70787,-0.00034,0.70634,1,4,0.99993,0.00484,0.00217,-0.01058,0.07315,0.11368,0.85229,0,0
