ros_time_sec,fx,fy,fz,mx,my,mz,ee_x,ee_y,ee_z,ee_qx,ee_qy,ee_qz,ee_qw,tag_visible,tag_id,tag_roll(rad),tag_pitch(rad),tag_yaw(rad),tag_tx(m),tag_ty(m),tag_tz(m)
1763677821.348239,0.016219387,0.003861233,-0.021829280,-0.000088993,-0.000631833,0.000653293,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,0,-3.080277819,0.053194214,0.023907287,0.070356056,-0.036502136,0.578096801
1763677821.350282,-0.006862613,-0.000001767,0.001848720,-0.000103993,-0.000562833,-0.001220707,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,0,-3.078747869,0.053994072,0.023635346,0.070362736,-0.036503930,0.578177673
1763677821.352243,0.007526387,-0.005312767,0.023028720,-0.000099993,-0.000088833,0.000474293,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,0,-3.110445251,0.068382812,0.025507040,0.070384030,-0.036553567,0.578434714
1763677821.354303,-0.007484613,0.018863233,0.017630720,0.000402007,0.000723167,0.000450293,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,0,-3.094165892,0.065218581,0.025172272,0.070392166,-0.036544978,0.578439792
1763677821.356292,0.023883387,-0.025782767,-0.001862280,0.000083007,0.000045167,-0.001794707,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,0,-3.100745556,0.066505919,0.025372364,0.070378501,-0.036543718,0.578349566
1763677821.358286,0.015239387,0.027708233,0.006043720,0.000275007,-0.000071833,0.002252293,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,0,-3.098113864,0.059521479,0.025392513,0.070365040,-0.036537291,0.578247770
1763677821.360277,0.008017387,0.000156233,0.010879720,0.000037007,-0.001108833,-0.000340707,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,0,-3.109525630,0.062044310,0.025441785,0.070356598,-0.036542114,0.578188008
1763677821.362293,-0.036918613,-0.030058767,-0.009637280,-0.000364993,0.000167167,-0.001104707,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,0,-3.099698347,0.060642054,0.024970556,0.070368078,-0.036534002,0.578225183
1763677821.364274,0.000404387,0.023080233,-0.000130280,0.000273007,0.000726167,0.001045293,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,0,-3.099698347,0.060642054,0.024970556,0.070368078,-0.036534002,0.578225183
1763677821.366275,-0.006422613,-0.017653767,-0.018411280,0.000050007,-0.000154833,0.000153293,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,0,-3.075940307,0.051174632,0.023374473,0.070356026,-0.036498958,0.578078700
1763677821.368280,-0.037526613,-0.004773767,0.013797720,0.000140007,-0.000418833,-0.000658707,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1,0,-3.098775858,0.066763238,0.025507148,0.070396356,-0.036548510,0.578497850
