ros_time_sec,fx,fy,fz,mx,my,mz,ee_x,ee_y,ee_z,ee_qx,ee_qy,ee_qz,ee_qw,tag_visible,tag_id,tag_qx,tag_qy,tag_qz,tag_qw,tag_x,tag_y,tag_z,fw_contact,ft_trigger
1769106524.347899,0.02622,0.00178,-0.00257,-0.00019,-0.00305,-0.00016,0.51699,-0.00033,0.28005,0.00026,0.70831,-0.00023,0.70590,1,3,0.99961,0.01023,-0.00860,-0.02459,0.08429,0.08317,0.63594,0,0
1769106524.349842,0.05672,0.00182,-0.00179,-0.00016,-0.00282,-0.00105,0.51699,-0.00033,0.28005,0.00026,0.70831,-0.00023,0.70590,1,3,0.99961,0.01023,-0.00860,-0.02459,0.08429,0.08317,0.63594,0,0
1769106524.351860,0.00271,0.01160,0.02502,0.00004,-0.00053,-0.00030,0.51699,-0.00033,0.28005,0.00026,0.70831,-0.00023,0.70590,1,3,0.99961,0.01023,-0.00860,-0.02459,0.08429,0.08317,0.63594,0,0
1769106524.353826,-0.02762,-0.00107,0.01894,-0.00078,0.00027,-0.00116,0.51699,-0.00033,0.28005,0.00026,0.70831,-0.00023,0.70590,1,3,0.99961,0.01023,-0.00860,-0.02459,0.08429,0.08317,0.63594,0,0
1769106524.355826,0.00338,0.02498,0.00825,0.00030,-0.00095,-0.00158,0.51699,-0.00033,0.28005,0.00026,0.70831,-0.00023,0.70590,1,3,0.99961,0.01023,-0.00860,-0.02459,0.08429,0.08317,0.63594,0,0
1769106524.357826,0.02626,0.00926,-0.00944,0.00020,0.00168,0.00052,0.51699,-0.00033,0.28005,0.00026,0.70831,-0.00023,0.70590,1,3,0.99961,0.01023,-0.00860,-0.02459,0.08429,0.08317,0.63594,0,0
1769106524.359846,-0.01950,-0.01929,0.00330,0.00005,0.00074,0.00048,0.51699,-0.00033,0.28005,0.00026,0.70831,-0.00023,0.70590,1,3,0.99963,0.01040,-0.00747,-0.02412,0.08430,0.08317,0.63595,0,0
1769106524.361854,-0.01155,0.00733,-0.00213,0.00058,-0.00064,-0.00034,0.51699,-0.00033,0.28005,0.00026,0.70831,-0.00023,0.70590,1,3,0.99963,0.01040,-0.00747,-0.02412,0.08430,0.08317,0.63595,0,0
1769106524.363836,-0.01905,-0.01079,-0.01097,0.00005,0.00100,-0.00038,0.51699,-0.00033,0.28005,0.00026,0.70831,-0.00023,0.70590,1,3,0.99963,0.01040,-0.00747,-0.02412,0.08430,0.08317,0.63595,0,0
1769106524.365863,-0.01219,0.00147,0.00548,-0.00023,0.00120,0.00047,0.51699,-0.00033,0.28005,0.00026,0.70831,-0.00023,0.70590,1,3,0.99963,0.01040,-0.00747,-0.02412,0.08430,0.08317,0.63595,0,0
1769106524.367849,0.04913,0.00164,0.00328,0.00010,-0.00276,-0.00130,0.51699,-0.00033,0.28005,0.00026,0.70831,-0.00023,0.70590,1,3,0.99963,0.01040,-0.00747,-0.02412,0.08430,0.08317,0.63595,0,0
1769106524.369839,-0.03438,0.00616,-0.01178,0.00002,0.00077,0.00006,0.51699,-0.00033,0.28005,0.00026,0.70831,-0.00023,0.70590,1,3,0.99963,0.01040,-0.00747,-0.02412,0.08430,0.08317,0.63595,0,0
1769106524.371850,-0.01203,0.00765,0.01304,0.00017,-0.00067,-0.00074,0.51699,-0.00033,0.28005,0.00026,0.70831,-0.00023,0.70590,1,3,0.99963,0.01040,-0.00747,-0.02412,0.08430,0.08317,0.63595,0,0
1769106524.373836,-0.04237,0.00545,-0.00173,-0.00026,0.00155,0.00018,0.51699,-0.00033,0.28005,0.00026,0.70831,-0.00023,0.70590,1,3,0.99963,0.01040,-0.00747,-0.02412,0.08430,0.08317,0.63595,0,0
1769106524.375838,-0.02695,0.00162,-0.00412,0.00003,0.00109,-0.00002,0.51699,-0.00033,0.28005,0.00026,0.70831,-0.00023,0.70590,1,3,0.99963,0.01040,-0.00747,-0.02412,0.08430,0.08317,0.63595,0,0
1769106524.377842,0.01864,0.01026,-0.00021,0.00073,0.00026,0.00064,0.51699,-0.00033,0.28005,0.00026,0.70831,-0.00023,0.70590,1,3,0.99963,0.01040,-0.00747,-0.02412,0.08430,0.08317,0.63595,0,0
1769106524.379839,-0.00479,0.01973,0.01476,-0.00011,-0.00021,0.00012,0.51699,-0.00033,0.28005,0.00026,0.70831,-0.00023,0.70590,1,3,0.99963,0.01040,-0.00747,-0.02412,0.08430,0.08317,0.63595,0,0
1769106524.381839,0.00307,-0.00318,-0.00133,-0.00062,0.00199,0.00027,0.51699,-0.00033,0.28005,0.00026,0.70831,-0.00023,0.70590,1,3,0.99963,0.01040,-0.00747,-0.02412,0.08430,0.08317,0.63595,0,0
1769106524.383833,0.01845,0.00770,0.00756,0.00033,-0.00096,-0.00011,0.51699,-0.00033,0.28005,0.00026,0.70831,-0.00023,0.70590,1,3,0.99963,0.01040,-0.00747,-0.02412,0.08430,0.08317,0.63595,0,0
1769106524.385855,-0.00476,0.00129,0.01063,-0.00036,0.00148,0.00034,0.51699,-0.00033,0.28005,0.00026,0.70831,-0.00023,0.70590,1,3,0.99963,0.01040,-0.00747,-0.02412,0.08430,0.08317,0.63595,0,0
1769106524.387864,-0.01972,0.01434,0.00224,0.00002,0.00073,0.00083,0.51699,-0.00033,0.28005,0.00026,0.70831,-0.00023,0.70590,1,3,0.99963,0.01040,-0.00747,-0.02412,0.08430,0.08317,0.63595,0,0
1769106524.389856,0.00298,0.01974,0.01471,0.00030,-0.00043,-0.00000,0.51699,-0.00033,0.28005,0.00026,0.70831,-0.00023,0.70590,1,3,0.99963,0.01040,-0.00747,-0.02412,0.08430,0.08317,0.63595,0,0
