ros_time_sec,fx,fy,fz,mx,my,mz,ee_x,ee_y,ee_z,ee_qx,ee_qy,ee_qz,ee_qw,tag_visible,tag_id,tag_roll(rad),tag_pitch(rad),tag_yaw(rad),tag_tx(m),tag_ty(m),tag_tz(m),fw_contact,ft_trigger
1765398336.567259,0.000151153,-0.005722487,-0.004713887,0.000518473,0.000166333,-0.000171020,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.113697535,0.161880232,0.028311316,0.112898971,-0.116546671,0.775117139,0,0
1765398336.569252,-0.001986847,-0.023118487,0.079700113,-0.001656527,-0.000422667,0.000581980,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.113697535,0.161880232,0.028311316,0.112898971,-0.116546671,0.775117139,0,0
1765398336.571271,0.003239153,-0.017610487,-0.042512887,0.001903473,0.000010333,-0.000471020,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.113697535,0.161880232,0.028311316,0.112898971,-0.116546671,0.775117139,0,0
1765398336.573251,0.004895153,0.021120513,0.010077113,-0.000464527,-0.000156667,0.000503980,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.113697535,0.161880232,0.028311316,0.112898971,-0.116546671,0.775117139,0,0
1765398336.575263,0.000038153,-0.000472487,-0.019864887,0.000582473,-0.000338667,0.000086980,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.113697535,0.161880232,0.028311316,0.112898971,-0.116546671,0.775117139,0,0
1765398336.577245,0.017313153,-0.006800487,-0.012112887,-0.000365527,0.000481333,0.000614980,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.113697535,0.161880232,0.028311316,0.112898971,-0.116546671,0.775117139,0,0
1765398336.579251,0.008953153,-0.015666487,-0.019344887,-0.000036527,-0.000427667,0.000487980,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.113697535,0.161880232,0.028311316,0.112898971,-0.116546671,0.775117139,0,0
1765398336.581243,0.008611153,0.018847513,-0.027902887,0.000162473,-0.000325667,0.000335980,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.113697535,0.161880232,0.028311316,0.112898971,-0.116546671,0.775117139,0,0
1765398336.583255,0.000325153,0.023863513,-0.020640887,0.000221473,0.000014333,-0.000191020,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.113697535,0.161880232,0.028311316,0.112898971,-0.116546671,0.775117139,0,0
1765398336.585268,0.021626153,0.006203513,0.002628113,0.000010473,-0.000225667,0.000080980,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.113968756,0.165391020,0.028790177,0.112882303,-0.116527778,0.775036790,0,0
1765398336.587283,0.009494153,0.003781513,-0.020089887,-0.000457527,-0.000077667,-0.000058020,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.113968756,0.165391020,0.028790177,0.112882303,-0.116527778,0.775036790,0,0
1765398336.589267,0.022409153,0.000041513,0.002681113,-0.001156527,0.000914333,0.000214980,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.113968756,0.165391020,0.028790177,0.112882303,-0.116527778,0.775036790,0,0
1765398336.591692,0.000787153,0.008824513,0.002695113,-0.000396527,0.000026333,0.000235980,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.113968756,0.165391020,0.028790177,0.112882303,-0.116527778,0.775036790,0,0
1765398336.593260,-0.001110847,-0.003612487,0.048976113,-0.002730527,-0.000696667,0.000822980,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.113968756,0.165391020,0.028790177,0.112882303,-0.116527778,0.775036790,0,0
1765398336.595265,-0.006680847,-0.015075487,0.026063113,-0.000687527,-0.000635667,-0.000266020,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.113968756,0.165391020,0.028790177,0.112882303,-0.116527778,0.775036790,0,0
1765398336.597285,-0.003332847,0.002868513,0.010352113,0.000403473,-0.001201667,-0.000557020,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.113968756,0.165391020,0.028790177,0.112882303,-0.116527778,0.775036790,0,0
1765398336.599263,-0.005021847,-0.002781487,-0.012302887,0.001428473,-0.000024667,-0.000038020,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.113968756,0.165391020,0.028790177,0.112882303,-0.116527778,0.775036790,0,0
1765398336.601291,-0.012892847,-0.017288487,-0.011828887,0.001033473,-0.000298667,-0.000024020,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.113968756,0.165391020,0.028790177,0.112882303,-0.116527778,0.775036790,0,0
1765398336.603265,-0.017873847,-0.018334487,0.018655113,-0.002476527,0.000014333,0.000009980,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.113968756,0.165391020,0.028790177,0.112882303,-0.116527778,0.775036790,0,0
1765398336.605259,0.012508153,0.010892513,0.025145113,0.000503473,0.000638333,-0.000031020,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.113968756,0.165391020,0.028790177,0.112882303,-0.116527778,0.775036790,0,0
1765398336.607288,-0.013041847,-0.005161487,0.063655113,-0.002316527,-0.000833667,-0.000903020,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.113968756,0.165391020,0.028790177,0.112882303,-0.116527778,0.775036790,0,0
1765398336.609272,0.004714153,0.001497513,0.025648113,-0.000047527,-0.000017667,0.000251980,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.113968756,0.165391020,0.028790177,0.112882303,-0.116527778,0.775036790,0,0
1765398336.611284,0.007914153,0.004153513,-0.004962887,0.001076473,0.000066333,-0.000048020,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.113968756,0.165391020,0.028790177,0.112882303,-0.116527778,0.775036790,0,0
1765398336.613290,-0.009301847,-0.010059487,-0.019508887,0.001340473,-0.000214667,0.000366980,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.113968756,0.165391020,0.028790177,0.112882303,-0.116527778,0.775036790,0,0
1765398336.615290,0.021929153,0.020609513,0.024996113,-0.000469527,0.000138333,0.000093980,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.113968756,0.165391020,0.028790177,0.112882303,-0.116527778,0.775036790,0,0
1765398336.617286,0.012885153,0.010418513,0.002680113,-0.000374527,0.000648333,0.000759980,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.113968756,0.165391020,0.028790177,0.112882303,-0.116527778,0.775036790,0,0
1765398336.619284,-0.009143847,-0.026984487,0.064609113,-0.002142527,-0.001611667,-0.000089020,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.113968756,0.165391020,0.028790177,0.112882303,-0.116527778,0.775036790,0,0
1765398336.621282,0.011827153,0.021569513,-0.012938887,0.001288473,-0.000245667,0.000071980,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.113968756,0.165391020,0.028790177,0.112882303,-0.116527778,0.775036790,0,0
1765398336.623299,-0.009115847,-0.007589487,0.071411113,-0.002126527,-0.001002667,-0.000630020,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.113968756,0.165391020,0.028790177,0.112882303,-0.116527778,0.775036790,0,0
1765398336.625283,0.003624153,0.006922513,0.002494113,0.001327473,-0.000015667,-0.000308020,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.113968756,0.165391020,0.028790177,0.112882303,-0.116527778,0.775036790,0,0
1765398336.627331,0.007321153,-0.007455487,-0.004017887,-0.002122527,-0.002190667,0.000508980,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.108508255,0.157096688,0.028653333,0.112938239,-0.116574910,0.775375698,0,0
1765398336.629306,0.021631153,-0.003677487,0.018003113,0.000109473,-0.000093667,-0.000039020,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.108508255,0.157096688,0.028653333,0.112938239,-0.116574910,0.775375698,0,0
1765398336.631290,-0.013295847,-0.007895487,-0.034723887,0.000929473,0.000089333,0.000492980,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.108508255,0.157096688,0.028653333,0.112938239,-0.116574910,0.775375698,0,0
1765398336.633298,0.008180153,-0.013321487,0.026282113,-0.003067527,-0.001187667,0.000262980,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.108508255,0.157096688,0.028653333,0.112938239,-0.116574910,0.775375698,0,0
1765398336.635293,-0.018444847,-0.025262487,-0.057389887,0.002027473,0.000919333,-0.000058020,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.108508255,0.157096688,0.028653333,0.112938239,-0.116574910,0.775375698,0,0
1765398336.637313,-0.000258847,-0.014763487,-0.004425887,0.001283473,-0.000584667,-0.000301020,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.108508255,0.157096688,0.028653333,0.112938239,-0.116574910,0.775375698,0,0
1765398336.639314,0.000667153,0.012930513,-0.005402887,-0.000348527,0.001284333,-0.000314020,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.108508255,0.157096688,0.028653333,0.112938239,-0.116574910,0.775375698,0,0
1765398336.641289,-0.008185847,-0.010900487,0.018233113,0.000237473,0.000652333,-0.000009020,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.108508255,0.157096688,0.028653333,0.112938239,-0.116574910,0.775375698,0,0
1765398336.643304,0.004535153,0.006069513,-0.035538887,0.000224473,0.000611333,-0.000338020,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.108508255,0.157096688,0.028653333,0.112938239,-0.116574910,0.775375698,0,0
1765398336.645358,0.017109153,0.023259513,-0.005573887,0.000216473,0.000318333,-0.000197020,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.108508255,0.157096688,0.028653333,0.112938239,-0.116574910,0.775375698,0,0
1765398336.647320,0.007812153,-0.007998487,0.041317113,-0.002565527,-0.001444667,0.000138980,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.108508255,0.157096688,0.028653333,0.112938239,-0.116574910,0.775375698,0,0
1765398336.649311,-0.007031847,-0.000304487,0.017701113,-0.000073527,-0.000148667,-0.001087020,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.108508255,0.157096688,0.028653333,0.112938239,-0.116574910,0.775375698,0,0
1765398336.651327,0.011972153,-0.017739487,-0.027151887,0.001466473,-0.000343667,-0.000062020,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.108508255,0.157096688,0.028653333,0.112938239,-0.116574910,0.775375698,0,0
1765398336.653311,0.009845153,-0.002303487,-0.012281887,-0.001404527,0.000946333,0.000485980,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.108508255,0.157096688,0.028653333,0.112938239,-0.116574910,0.775375698,0,0
1765398336.655327,-0.009585847,-0.005799487,0.010555113,0.001391473,0.000796333,0.000251980,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.108508255,0.157096688,0.028653333,0.112938239,-0.116574910,0.775375698,0,0
1765398336.657296,-0.016549847,-0.009886487,-0.004374887,0.000467473,-0.000387667,-0.000015020,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.108508255,0.157096688,0.028653333,0.112938239,-0.116574910,0.775375698,0,0
1765398336.659316,0.018211153,0.008766513,0.002345113,-0.000397527,-0.000196667,-0.000589020,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.108508255,0.157096688,0.028653333,0.112938239,-0.116574910,0.775375698,0,0
1765398336.661300,0.007220153,-0.003366487,0.018439113,-0.002291527,-0.001055667,0.000386980,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.108508255,0.157096688,0.028653333,0.112938239,-0.116574910,0.775375698,0,0
1765398336.663306,-0.009885847,-0.002952487,0.026101113,-0.002069527,-0.000976667,0.000409980,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.108508255,0.157096688,0.028653333,0.112938239,-0.116574910,0.775375698,0,0
1765398336.665296,0.003988153,0.006581513,-0.012718887,0.000886473,0.000235333,-0.000320020,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.108508255,0.157096688,0.028653333,0.112938239,-0.116574910,0.775375698,0,0
1765398336.667322,0.002789153,0.003939513,0.025820113,-0.002202527,-0.000754667,0.000393980,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.108508255,0.157096688,0.028653333,0.112938239,-0.116574910,0.775375698,0,0
1765398336.669328,0.008429153,-0.010771487,-0.034763887,0.000459473,-0.000172667,0.000338980,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.111862888,0.163363374,0.028247255,0.112925068,-0.116572267,0.775293781,0,0
1765398336.671314,0.004736153,-0.009012487,-0.019823887,-0.000176527,0.000753333,0.000081980,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.111862888,0.163363374,0.028247255,0.112925068,-0.116572267,0.775293781,0,0
1765398336.673333,0.008040153,0.013665513,0.010170113,0.000537473,0.000191333,0.000499980,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.111862888,0.163363374,0.028247255,0.112925068,-0.116572267,0.775293781,0,0
1765398336.675353,0.005574153,0.011223513,-0.005235887,-0.000586527,0.000083333,-0.000448020,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.111862888,0.163363374,0.028247255,0.112925068,-0.116572267,0.775293781,0,0
1765398336.677331,0.010914153,-0.008677487,-0.012358887,0.002013473,0.000931333,0.000076980,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.111862888,0.163363374,0.028247255,0.112925068,-0.116572267,0.775293781,0,0
1765398336.679328,0.007041153,-0.008177487,0.026224113,-0.002130527,-0.001174667,0.000529980,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.111862888,0.163363374,0.028247255,0.112925068,-0.116572267,0.775293781,0,0
1765398336.681325,0.025287153,0.008714513,0.002585113,0.000478473,-0.000269667,0.000210980,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.111862888,0.163363374,0.028247255,0.112925068,-0.116572267,0.775293781,0,0
1765398336.683335,0.016953153,0.022832513,-0.036027887,0.000210473,0.000830333,-0.000223020,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.111862888,0.163363374,0.028247255,0.112925068,-0.116572267,0.775293781,0,0
1765398336.685339,0.000594153,0.023939513,0.009767113,0.000004473,-0.000117667,-0.000167020,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.111862888,0.163363374,0.028247255,0.112925068,-0.116572267,0.775293781,0,0
1765398336.687343,0.016708153,-0.008280487,0.018515113,-0.003005527,-0.001550667,0.000112980,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.111862888,0.163363374,0.028247255,0.112925068,-0.116572267,0.775293781,0,0
1765398336.689433,0.008995153,0.008775513,0.032854113,0.000040473,0.000172333,-0.000153020,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.111862888,0.163363374,0.028247255,0.112925068,-0.116572267,0.775293781,0,0
1765398336.691334,0.007104153,-0.007748487,0.063722113,-0.001471527,-0.001070667,-0.000654020,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.111862888,0.163363374,0.028247255,0.112925068,-0.116572267,0.775293781,0,0
1765398336.693324,-0.006979847,-0.006066487,-0.019664887,-0.001015527,0.000133333,0.000231980,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.111862888,0.163363374,0.028247255,0.112925068,-0.116572267,0.775293781,0,0
1765398336.695345,-0.014131847,-0.000798487,0.026053113,-0.002261527,-0.000544667,0.000546980,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.111862888,0.163363374,0.028247255,0.112925068,-0.116572267,0.775293781,0,0
1765398336.697322,0.017972153,-0.006271487,0.003026113,-0.000577527,-0.000168667,0.000224980,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.111862888,0.163363374,0.028247255,0.112925068,-0.116572267,0.775293781,0,0
1765398336.699352,0.004556153,-0.022427487,0.003535113,0.000535473,-0.000757667,0.000108980,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.111862888,0.163363374,0.028247255,0.112925068,-0.116572267,0.775293781,0,0
1765398336.701337,0.013346153,0.021049513,0.002282113,-0.000247527,-0.000137667,0.000084980,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.111862888,0.163363374,0.028247255,0.112925068,-0.116572267,0.775293781,0,0
1765398336.703359,-0.017402847,0.009597513,-0.027638887,0.000921473,-0.000006667,0.000227980,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.111862888,0.163363374,0.028247255,0.112925068,-0.116572267,0.775293781,0,0
1765398336.705348,-0.001097847,-0.015205487,-0.026977887,0.001497473,-0.000179667,0.000488980,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.111862888,0.163363374,0.028247255,0.112925068,-0.116572267,0.775293781,0,0
1765398336.707353,0.013684153,-0.003585487,-0.004535887,-0.000545527,-0.000370667,0.000356980,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.111862888,0.163363374,0.028247255,0.112925068,-0.116572267,0.775293781,0,0
1765398336.709340,-0.008862847,-0.005205487,-0.019672887,0.000961473,-0.000225667,0.000230980,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.111862888,0.163363374,0.028247255,0.112925068,-0.116572267,0.775293781,0,0
1765398336.711350,-0.012902847,-0.002343487,-0.012362887,0.001213473,-0.000317667,-0.000433020,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.114949623,0.165153595,0.029068248,0.112851453,-0.116489569,0.774778814,0,0
1765398336.713343,-0.013934847,-0.015715487,0.071807113,-0.002224527,-0.000163667,0.000181980,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.114949623,0.165153595,0.029068248,0.112851453,-0.116489569,0.774778814,0,0
1765398336.715363,0.004532153,-0.012530487,-0.042396887,0.000654473,-0.000766667,-0.000200020,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.114949623,0.165153595,0.029068248,0.112851453,-0.116489569,0.774778814,0,0
1765398336.717394,0.004315153,-0.018699487,0.041113113,0.000362473,0.000886333,-0.000002020,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.114949623,0.165153595,0.029068248,0.112851453,-0.116489569,0.774778814,0,0
1765398336.719448,-0.015068847,-0.019755487,0.018708113,-0.000744527,-0.000781667,-0.000127020,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.114949623,0.165153595,0.029068248,0.112851453,-0.116489569,0.774778814,0,0
1765398336.721339,0.017004153,0.013647513,-0.005171887,0.000318473,-0.000048667,0.000076980,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.114949623,0.165153595,0.029068248,0.112851453,-0.116489569,0.774778814,0,0
1765398336.723381,0.009599153,0.013393513,-0.020491887,-0.000560527,0.000289333,-0.000331020,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.114949623,0.165153595,0.029068248,0.112851453,-0.116489569,0.774778814,0,0
1765398336.725343,0.017883153,0.023355513,-0.005500887,-0.000437527,-0.000070667,-0.000195020,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.114949623,0.165153595,0.029068248,0.112851453,-0.116489569,0.774778814,0,0
1765398336.727372,-0.003828847,-0.013405487,0.018235113,0.000206473,0.000599333,-0.000147020,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.114949623,0.165153595,0.029068248,0.112851453,-0.116489569,0.774778814,0,0
1765398336.729360,0.004494153,-0.009072487,0.003111113,-0.000175527,0.000761333,0.000503980,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.114949623,0.165153595,0.029068248,0.112851453,-0.116489569,0.774778814,0,0
1765398336.731385,0.008608153,-0.010858487,-0.027350887,0.000457473,0.000072333,-0.000060020,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.114949623,0.165153595,0.029068248,0.112851453,-0.116489569,0.774778814,0,0
1765398336.733361,-0.015482847,-0.010311487,-0.011953887,-0.000630527,-0.000272667,-0.000021020,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.114949623,0.165153595,0.029068248,0.112851453,-0.116489569,0.774778814,0,0
1765398336.735382,0.000039153,-0.005371487,-0.004667887,0.000741473,-0.000213667,-0.000170020,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.114949623,0.165153595,0.029068248,0.112851453,-0.116489569,0.774778814,0,0
1765398336.737369,0.008202153,-0.009986487,-0.019651887,0.001123473,-0.000812667,-0.000052020,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.114949623,0.165153595,0.029068248,0.112851453,-0.116489569,0.774778814,0,0
1765398336.739362,0.013233153,-0.003490487,-0.027336887,-0.000107527,-0.000363667,0.000338980,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.114949623,0.165153595,0.029068248,0.112851453,-0.116489569,0.774778814,0,0
1765398336.741370,0.013670153,0.016341513,-0.005247887,-0.000304527,-0.000395667,-0.000188020,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.114949623,0.165153595,0.029068248,0.112851453,-0.116489569,0.774778814,0,0
1765398336.743505,0.005317153,0.021093513,-0.005444887,-0.000466527,0.000080333,-0.000317020,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.114949623,0.165153595,0.029068248,0.112851453,-0.116489569,0.774778814,0,0
1765398336.745358,0.022310153,0.006135513,-0.020293887,-0.000428527,-0.000238667,-0.000340020,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.114949623,0.165153595,0.029068248,0.112851453,-0.116489569,0.774778814,0,0
1765398336.747386,0.008621153,-0.000912487,0.002849113,0.000360473,-0.000062667,0.000095980,0.568175097,-0.001560562,0.445887099,0.002162957,0.706059516,-0.000994505,0.708148496,1,2,-3.114949623,0.165153595,0.029068248,0.112851453,-0.116489569,0.774778814,0,0
