ros_time_sec,fx,fy,fz,mx,my,mz,ee_x,ee_y,ee_z,ee_qx,ee_qy,ee_qz,ee_qw,tag_visible,tag_id,tag_qx,tag_qy,tag_qz,tag_qw,tag_x,tag_y,tag_z,fw_contact,ft_trigger
1769812513.256366,-0.03148,0.00905,-0.01932,-0.00030,0.00184,-0.00110,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99912,0.01192,-0.01751,-0.03612,0.09480,0.06606,0.66791,0,0
1769812513.258407,-0.00835,0.01326,-0.02801,0.00053,0.00108,0.00001,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99912,0.01192,-0.01751,-0.03612,0.09480,0.06606,0.66791,0,0
1769812513.260405,0.00622,0.03055,-0.00868,0.00038,0.00066,-0.00009,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99912,0.01192,-0.01751,-0.03612,0.09480,0.06606,0.66791,0,0
1769812513.262405,-0.03941,0.01766,-0.01044,-0.00018,0.00129,-0.00032,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99912,0.01192,-0.01751,-0.03612,0.09480,0.06606,0.66791,0,0
1769812513.264377,-0.01674,0.00928,-0.00019,-0.00002,0.00120,-0.00060,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99912,0.01192,-0.01751,-0.03612,0.09480,0.06606,0.66791,0,0
1769812513.266368,-0.00954,0.02354,0.01134,-0.00017,-0.00041,-0.00053,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99912,0.01192,-0.01751,-0.03612,0.09480,0.06606,0.66791,0,0
1769812513.268466,-0.02391,0.01923,-0.00537,0.00051,-0.00039,-0.00135,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99912,0.01192,-0.01751,-0.03612,0.09480,0.06606,0.66791,0,0
1769812513.270410,0.02865,0.03119,0.00595,0.00039,-0.00003,-0.00011,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99912,0.01192,-0.01751,-0.03612,0.09480,0.06606,0.66791,0,0
1769812513.272391,-0.01650,0.02251,-0.00247,0.00024,0.00074,-0.00152,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99912,0.01192,-0.01751,-0.03612,0.09480,0.06606,0.66791,0,0
1769812513.274374,-0.00955,0.01730,0.01471,-0.00003,0.00160,-0.00084,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99912,0.01192,-0.01751,-0.03612,0.09480,0.06606,0.66791,0,0
1769812513.276382,-0.00859,0.00892,-0.01973,0.00012,0.00162,-0.00071,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99912,0.01192,-0.01751,-0.03612,0.09480,0.06606,0.66791,0,0
1769812513.278364,-0.03138,0.01292,-0.02328,0.00037,0.00136,0.00039,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99912,0.01192,-0.01751,-0.03612,0.09480,0.06606,0.66791,0,0
1769812513.280386,-0.01660,0.03609,-0.00707,0.00049,-0.00085,0.00023,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99912,0.01192,-0.01751,-0.03612,0.09480,0.06606,0.66791,0,0
1769812513.282374,0.11297,0.00419,-0.01509,0.00010,-0.00182,-0.00117,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99912,0.01192,-0.01751,-0.03612,0.09480,0.06606,0.66791,0,0
1769812513.284396,0.01373,0.02687,-0.00208,0.00079,-0.00035,0.00059,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99912,0.01192,-0.01751,-0.03612,0.09480,0.06606,0.66791,0,0
1769812513.286386,-0.00156,0.02174,-0.00248,-0.00016,0.00161,-0.00101,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99912,0.01192,-0.01751,-0.03612,0.09480,0.06606,0.66791,0,0
1769812513.288386,0.00650,0.02722,-0.01595,0.00039,-0.00008,-0.00042,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99912,0.01192,-0.01751,-0.03612,0.09480,0.06606,0.66791,0,0
1769812513.290384,-0.00892,0.00945,-0.01104,0.00025,0.00063,0.00042,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99912,0.01192,-0.01751,-0.03612,0.09480,0.06606,0.66791,0,0
1769812513.292388,-0.03922,0.01375,-0.01304,0.00009,0.00082,-0.00026,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99912,0.01192,-0.01751,-0.03612,0.09480,0.06606,0.66791,0,0
1769812513.294402,-0.02380,0.02218,-0.01758,0.00024,0.00099,-0.00099,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99914,0.01207,-0.01754,-0.03550,0.09482,0.06607,0.66800,0,0
1769812513.296418,0.02936,0.02172,-0.00590,0.00055,-0.00280,-0.00151,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99914,0.01207,-0.01754,-0.03550,0.09482,0.06607,0.66800,0,0
1769812513.298406,-0.01627,0.02186,-0.01288,0.00051,0.00105,-0.00074,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99914,0.01207,-0.01754,-0.03550,0.09482,0.06607,0.66800,0,0
1769812513.300403,0.04455,0.03575,-0.01662,0.00081,-0.00053,-0.00001,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99914,0.01207,-0.01754,-0.03550,0.09482,0.06607,0.66800,0,0
1769812513.302417,-0.02417,0.01266,-0.00350,0.00064,0.00138,0.00026,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99914,0.01207,-0.01754,-0.03550,0.09482,0.06607,0.66800,0,0
1769812513.304390,-0.01603,0.00930,-0.02012,0.00052,0.00096,-0.00058,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99914,0.01207,-0.01754,-0.03550,0.09482,0.06607,0.66800,0,0
1769812513.306408,0.02125,0.03162,-0.00410,0.00026,-0.00037,0.00002,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99914,0.01207,-0.01754,-0.03550,0.09482,0.06607,0.66800,0,0
1769812513.308403,0.02871,0.04441,0.00865,0.00052,-0.00044,-0.00103,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99914,0.01207,-0.01754,-0.03550,0.09482,0.06607,0.66800,0,0
1769812513.310430,-0.00171,0.02698,-0.00026,-0.00043,0.00076,-0.00108,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99914,0.01207,-0.01754,-0.03550,0.09482,0.06607,0.66800,0,0
1769812513.312418,-0.01679,0.01811,-0.00555,-0.00030,0.00092,-0.00033,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99914,0.01207,-0.01754,-0.03550,0.09482,0.06607,0.66800,0,0
1769812513.314402,-0.00899,0.01757,-0.00513,0.00011,0.00136,-0.00083,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99914,0.01207,-0.01754,-0.03550,0.09482,0.06607,0.66800,0,0
1769812513.316421,-0.01677,0.01276,-0.00244,-0.00016,0.00205,-0.00065,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99914,0.01207,-0.01754,-0.03550,0.09482,0.06607,0.66800,0,0
1769812513.318488,-0.00880,0.01366,-0.00773,0.00039,0.00089,-0.00077,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99914,0.01207,-0.01754,-0.03550,0.09482,0.06607,0.66800,0,0
1769812513.320451,0.02929,0.02903,-0.01564,0.00001,-0.00139,-0.00121,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99914,0.01207,-0.01754,-0.03550,0.09482,0.06607,0.66800,0,0
1769812513.322414,-0.00106,0.02132,-0.02355,0.00038,0.00135,0.00054,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99914,0.01207,-0.01754,-0.03550,0.09482,0.06607,0.66800,0,0
1769812513.324415,0.03647,0.01926,0.00827,0.00095,-0.00110,-0.00009,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99914,0.01207,-0.01754,-0.03550,0.09482,0.06607,0.66800,0,0
1769812513.326396,-0.01679,0.01811,-0.00555,-0.00030,0.00092,-0.00033,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99914,0.01207,-0.01754,-0.03550,0.09482,0.06607,0.66800,0,0
1769812513.328419,-0.03143,0.02548,-0.02102,0.00049,0.00139,0.00024,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99914,0.01207,-0.01754,-0.03550,0.09482,0.06607,0.66800,0,0
1769812513.330416,0.01379,0.02720,-0.00185,0.00079,-0.00057,0.00021,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99914,0.01207,-0.01754,-0.03550,0.09482,0.06607,0.66800,0,0
1769812513.332424,0.02897,0.01984,-0.00133,0.00041,-0.00122,-0.00035,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99914,0.01207,-0.01754,-0.03550,0.09482,0.06607,0.66800,0,0
1769812513.334450,-0.00890,0.00961,-0.01478,-0.00042,0.00124,-0.00073,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99914,0.01207,-0.01754,-0.03550,0.09482,0.06607,0.66800,0,0
1769812513.336423,-0.01675,0.02798,-0.00095,-0.00004,-0.00056,-0.00083,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99915,0.01190,-0.01830,-0.03487,0.09482,0.06608,0.66806,0,0
1769812513.338410,-0.01672,0.02271,0.00102,0.00050,-0.00010,0.00000,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99915,0.01190,-0.01830,-0.03487,0.09482,0.06608,0.66806,0,0
1769812513.340420,0.00626,0.02752,-0.00656,0.00052,-0.00062,-0.00005,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99915,0.01190,-0.01830,-0.03487,0.09482,0.06608,0.66806,0,0
1769812513.342423,-0.00145,0.01913,-0.00128,0.00039,-0.00056,-0.00021,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99915,0.01190,-0.01830,-0.03487,0.09482,0.06608,0.66806,0,0
1769812513.344464,0.01385,0.03189,-0.00414,0.00066,-0.00081,-0.00023,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99915,0.01190,-0.01830,-0.03487,0.09482,0.06608,0.66806,0,0
1769812513.346441,0.00586,0.02264,0.00092,0.00011,0.00012,0.00038,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99915,0.01190,-0.01830,-0.03487,0.09482,0.06608,0.66806,0,0
1769812513.348450,-0.01681,0.01723,-0.00530,-0.00030,0.00179,-0.00032,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99915,0.01190,-0.01830,-0.03487,0.09482,0.06608,0.66806,0,0
1769812513.350458,-0.00142,0.03129,-0.00933,0.00037,-0.00022,0.00041,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99915,0.01190,-0.01830,-0.03487,0.09482,0.06608,0.66806,0,0
1769812513.352436,0.03001,0.02239,-0.02039,0.00096,-0.00341,-0.00226,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99915,0.01190,-0.01830,-0.03487,0.09482,0.06608,0.66806,0,0
1769812513.354437,-0.00178,0.01502,0.00630,-0.00002,-0.00047,-0.00017,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99915,0.01190,-0.01830,-0.03487,0.09482,0.06608,0.66806,0,0
1769812513.356426,-0.01717,0.02041,0.00651,-0.00004,0.00237,0.00040,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99915,0.01190,-0.01830,-0.03487,0.09482,0.06608,0.66806,0,0
1769812513.358485,0.00621,0.01393,-0.00403,0.00066,0.00006,0.00049,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99915,0.01190,-0.01830,-0.03487,0.09482,0.06608,0.66806,0,0
1769812513.360428,0.01396,0.03228,-0.01356,0.00012,-0.00071,-0.00062,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99915,0.01190,-0.01830,-0.03487,0.09482,0.06608,0.66806,0,0
1769812513.362426,0.01437,0.03047,-0.02460,0.00120,0.00003,0.00095,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99915,0.01190,-0.01830,-0.03487,0.09482,0.06608,0.66806,0,0
1769812513.364445,-0.00875,0.01772,-0.02090,0.00011,0.00095,0.00033,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99915,0.01190,-0.01830,-0.03487,0.09482,0.06608,0.66806,0,0
1769812513.366423,-0.00207,0.04078,0.02044,0.00036,-0.00117,-0.00049,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99915,0.01190,-0.01830,-0.03487,0.09482,0.06608,0.66806,0,0
1769812513.368424,0.01364,0.01374,0.00112,0.00053,0.00034,0.00036,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99915,0.01190,-0.01830,-0.03487,0.09482,0.06608,0.66806,0,0
1769812513.370424,-0.00206,0.02769,0.01319,-0.00003,-0.00060,0.00005,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99915,0.01190,-0.01830,-0.03487,0.09482,0.06608,0.66806,0,0
1769812513.372446,-0.01651,0.00863,-0.01060,0.00025,0.00151,0.00018,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99915,0.01190,-0.01830,-0.03487,0.09482,0.06608,0.66806,0,0
1769812513.374553,0.02122,0.02463,-0.00391,-0.00014,-0.00147,-0.00028,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99912,0.01191,-0.01700,-0.03642,0.09480,0.06606,0.66791,0,0
1769812513.376560,0.00653,0.01939,-0.01120,0.00066,-0.00090,-0.00033,0.51592,-0.00032,0.12001,0.00023,0.70855,-0.00024,0.70567,1,0,0.99912,0.01191,-0.01700,-0.03642,0.09480,0.06606,0.66791,0,0
